person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,risk_score_tahap2,predicted_tahap2
29,120000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,35000,8.9,0,0.29,N,6,0.4861151866228583,0
28,41000,RENT,11.0,VENTURE,E,4000,18.64,1,0.1,Y,5,0.6101614045498314,1
28,73992,RENT,2.0,HOMEIMPROVEMENT,B,20000,9.96,0,0.27,N,9,0.4523258929788348,0
27,20400,RENT,3.0,VENTURE,A,5500,6.91,0,0.27,N,8,0.45475051055113414,0
34,28800,RENT,0.0,DEBTCONSOLIDATION,F,2500,21.36,1,0.09,N,7,0.4999999999999997,0
29,35000,OWN,11.0,MEDICAL,C,4200,12.99,0,0.12,N,8,0.49653813426332605,0
31,73000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,15000,10.99,0,0.21,N,9,0.39630209478765865,0
27,15600,RENT,11.0,MEDICAL,B,2800,10.65,1,0.18,N,7,0.3990610892608002,0
32,27000,RENT,5.0,VENTURE,C,4500,13.11,0,0.17,Y,5,0.5000000000000002,1
29,70000,MORTGAGE,7.0,MEDICAL,B,4000,11.86,0,0.06,N,6,0.45032589973807896,0
33,35000,MORTGAGE,3.0,EDUCATION,B,10000,10.99,0,0.29,N,9,0.4866745084209121,0
27,170000,RENT,3.0,HOMEIMPROVEMENT,B,12075,12.42,0,0.07,N,10,0.474599971770045,0
30,34000,RENT,1.0,HOMEIMPROVEMENT,C,7500,10.99,1,0.22,Y,8,0.3893048909007822,0
30,51000,RENT,14.0,PERSONAL,B,4800,12.69,0,0.09,N,10,0.4848889768770229,0
34,263004,MORTGAGE,2.0,DEBTCONSOLIDATION,D,25000,16.32,1,0.1,Y,9,0.4999999999999998,0
31,17676,OWN,1.0,VENTURE,D,2500,14.74,0,0.14,Y,7,0.5000000000000007,1
31,86500,OWN,0.0,PERSONAL,C,25000,13.57,0,0.29,Y,10,0.4999999999999999,0
28,209000,OWN,4.0,HOMEIMPROVEMENT,D,15000,14.84,0,0.07,N,8,0.5000000000000004,1
35,102000,RENT,3.0,DEBTCONSOLIDATION,C,20000,13.85,0,0.2,N,5,0.5000000000000004,1
33,80000,MORTGAGE,9.0,VENTURE,B,6000,11.11,0,0.07,N,8,0.4246748340162783,0
27,80000,RENT,3.0,EDUCATION,A,20000,7.49,0,0.25,N,9,0.36640714796622553,0
34,68000,MORTGAGE,1.0,EDUCATION,C,15000,11.78,0,0.22,Y,7,0.4250591673940428,0
33,44400,MORTGAGE,3.0,VENTURE,C,2000,14.22,1,0.05,Y,9,0.5000000000000001,1
32,20000,RENT,3.0,VENTURE,B,4750,10.37,0,0.24,N,7,0.38079586851865743,0
30,102540,MORTGAGE,6.0,MEDICAL,A,1500,7.9,0,0.01,N,10,0.18615441417927447,0
27,42000,RENT,1.0,PERSONAL,B,3000,11.83,0,0.07,N,9,0.4543344714262403,0
29,175000,MORTGAGE,2.0,MEDICAL,A,10000,10.99,0,0.06,N,7,0.41862055206078785,0
30,53000,RENT,4.0,DEBTCONSOLIDATION,A,12000,6.03,0,0.23,N,5,0.37772678855004416,0
35,762000,OWN,8.0,MEDICAL,A,10000,8.94,0,0.01,N,8,0.18615441417927447,0
28,112000,RENT,1.0,MEDICAL,B,6000,12.69,0,0.05,N,8,0.48443915635079765,0
27,91800,MORTGAGE,5.0,MEDICAL,D,25000,15.95,1,0.23,N,9,0.5000000000000002,1
29,60000,MORTGAGE,13.0,DEBTCONSOLIDATION,G,25000,20.16,1,0.42,Y,9,0.8438371917856471,1
32,130000,MORTGAGE,0.0,EDUCATION,A,12000,8.59,0,0.09,N,5,0.3541518159359462,0
28,108000,RENT,2.0,DEBTCONSOLIDATION,D,20000,15.31,1,0.19,Y,8,0.5000000000000002,1
30,130000,MORTGAGE,14.0,VENTURE,B,7000,9.91,0,0.05,N,9,0.331437073353904,0
28,30000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,3000,6.76,0,0.1,N,9,0.13546860409695,0
32,33600,OWN,0.0,VENTURE,D,8000,16.02,0,0.24,N,8,0.513824942936692,1
28,82000,MORTGAGE,0.0,MEDICAL,C,15000,12.98,0,0.18,Y,8,0.49524224870455574,0
33,50800,RENT,16.0,VENTURE,E,10000,16.4,0,0.2,Y,10,0.5000000000000003,1
32,25000,RENT,1.0,MEDICAL,A,10000,8.49,1,0.4,N,10,0.5570095562222224,1
27,30996,RENT,4.0,DEBTCONSOLIDATION,D,5775,14.91,1,0.19,N,10,0.5000000000000001,1
32,19000,RENT,1.0,VENTURE,A,8325,6.62,1,0.44,N,10,0.5945073002980512,1
29,50000,OWN,8.0,VENTURE,B,9725,12.12,0,0.19,N,7,0.4533804841719351,0
34,98000,OWN,19.0,MEDICAL,B,16000,10.99,0,0.16,N,10,0.4171148335868584,0
27,75400,MORTGAGE,3.0,PERSONAL,A,6000,7.74,0,0.08,N,7,0.14004252574757622,0
28,36000,RENT,0.0,MEDICAL,B,10000,11.11,0,0.28,N,8,0.47367346160500556,0
31,56400,RENT,1.0,VENTURE,B,7500,11.48,0,0.13,N,6,0.43619656203000545,0
34,92500,RENT,4.0,DEBTCONSOLIDATION,A,13050,7.66,0,0.14,N,6,0.18867335308997638,0
27,124100,RENT,3.0,MEDICAL,C,10175,12.99,1,0.07,N,6,0.49622765861423657,0
34,48000,MORTGAGE,7.0,EDUCATION,B,8400,11.71,0,0.17,N,10,0.4409854871680568,0
28,108000,MORTGAGE,6.0,PERSONAL,B,27400,10.99,0,0.25,N,8,0.383896296358366,0
27,91800,MORTGAGE,11.0,MEDICAL,E,20000,10.99,1,0.19,Y,9,0.40686343529538704,0
32,45000,MORTGAGE,7.0,EDUCATION,A,4000,7.49,0,0.09,N,5,0.3541518159359462,0
30,45000,RENT,11.0,MEDICAL,C,5000,12.73,1,0.11,Y,8,0.4866446930099785,0
34,35000,RENT,2.0,VENTURE,B,15000,10.99,1,0.43,N,5,0.6101614045498314,1
30,40000,RENT,1.0,DEBTCONSOLIDATION,A,5500,7.74,0,0.14,N,10,0.14297676674327192,0
28,70000,RENT,1.0,EDUCATION,A,7800,7.9,0,0.11,N,8,0.14115757229471124,0
30,37600,RENT,2.0,EDUCATION,C,15000,13.06,1,0.4,Y,10,0.5570095562222224,1
28,48000,RENT,5.0,DEBTCONSOLIDATION,B,15000,11.99,1,0.31,N,10,0.5024651252117247,1
35,30000,RENT,0.0,MEDICAL,A,6475,5.42,0,0.22,N,6,0.22675409515758674,0
28,35000,RENT,0.0,PERSONAL,B,3000,11.11,1,0.09,N,8,0.4246748340162783,0
28,46097,MORTGAGE,12.0,DEBTCONSOLIDATION,B,6000,10.75,0,0.13,N,8,0.4052350935190492,0
28,44500,MORTGAGE,2.0,DEBTCONSOLIDATION,A,10000,8.59,0,0.22,N,10,0.16776601618509893,0
28,112200,RENT,11.0,DEBTCONSOLIDATION,C,7000,11.66,0,0.06,Y,7,0.44803983109754447,0
29,32000,RENT,1.0,PERSONAL,D,6525,16.07,1,0.2,Y,9,0.5000000000000003,1
28,50000,RENT,4.0,PERSONAL,B,7200,10.99,0,0.14,N,9,0.41862055206078785,0
28,82000,RENT,12.0,VENTURE,G,16750,20.11,1,0.2,N,6,0.5178108173093108,1
28,59160,MORTGAGE,2.0,PERSONAL,B,23500,10.99,0,0.4,N,6,0.5570095562222224,1
27,50000,RENT,0.0,EDUCATION,A,8000,7.9,0,0.16,N,8,0.14818045120735168,0
32,18000,OWN,0.0,VENTURE,A,4750,7.88,1,0.26,N,6,0.4252262346128225,0
34,64000,MORTGAGE,2.0,MEDICAL,A,8000,6.91,0,0.13,N,5,0.3541518159359462,0
30,83000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,20000,11.11,0,0.24,N,9,0.38079586851865743,0
28,61000,MORTGAGE,12.0,PERSONAL,B,12000,9.99,0,0.2,N,6,0.34175667262884296,0
32,105000,RENT,15.0,EDUCATION,B,3000,10.99,0,0.03,N,7,0.40205024588293065,0
35,100000,MORTGAGE,14.0,PERSONAL,A,10000,6.62,0,0.1,N,8,0.13546860409695,0
32,176000,MORTGAGE,15.0,PERSONAL,D,2400,14.42,0,0.01,Y,10,0.5000000000000002,1
28,55000,MORTGAGE,4.0,VENTURE,A,20000,6.62,0,0.36,N,6,0.5321884434219516,1
27,53000,MORTGAGE,6.0,PERSONAL,A,5000,10.99,0,0.09,N,5,0.4031369860527136,0
27,65000,MORTGAGE,11.0,PERSONAL,A,18000,7.51,0,0.28,N,5,0.46763022738832827,0
30,67092,RENT,0.0,PERSONAL,C,9000,12.87,0,0.13,Y,9,0.49168850164435657,0
32,36000,MORTGAGE,7.0,PERSONAL,A,2600,7.49,0,0.07,N,10,0.13853740932039912,0
29,127000,MORTGAGE,1.0,MEDICAL,B,24250,11.36,0,0.19,N,10,0.4209953016206905,0
35,91000,OWN,0.0,MEDICAL,A,10000,8.59,0,0.11,N,8,0.1466679939673053,0
29,60000,RENT,2.0,HOMEIMPROVEMENT,A,14000,7.51,0,0.23,N,5,0.37772678855004416,0
29,125000,MORTGAGE,0.0,VENTURE,A,10000,5.79,0,0.08,N,9,0.13679033660491904,0
34,24000,OWN,4.0,VENTURE,C,2400,13.98,0,0.1,Y,6,0.5000000000000002,1
32,71000,MORTGAGE,10.0,MEDICAL,A,14000,6.99,0,0.2,N,5,0.35590278440206147,0
30,219300,MORTGAGE,7.0,MEDICAL,E,35000,19.69,1,0.14,N,9,0.5,1
27,26237,RENT,0.0,MEDICAL,C,12000,13.22,1,0.46,N,7,0.6208477825501978,1
29,74360,OWN,7.0,EDUCATION,A,8725,5.99,0,0.12,N,5,0.3541518159359462,0
30,38000,OWN,0.0,HOMEIMPROVEMENT,B,6000,11.58,0,0.16,N,8,0.4382012400361119,0
28,40000,RENT,2.0,MEDICAL,B,14000,11.89,1,0.35,N,8,0.524165081114517,1
33,50000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,10000,9.99,0,0.2,N,7,0.34175667262884296,0
30,70000,RENT,0.0,DEBTCONSOLIDATION,C,15000,13.61,0,0.21,Y,6,0.49999999999999994,0
30,96000,MORTGAGE,14.0,HOMEIMPROVEMENT,A,6000,5.42,0,0.06,N,6,0.21305208318603328,0
33,87000,MORTGAGE,17.0,VENTURE,E,9000,17.93,0,0.1,Y,7,0.5000000000000004,1
34,70000,MORTGAGE,13.0,DEBTCONSOLIDATION,A,20000,6.54,0,0.29,N,6,0.48678295176435316,0
28,50000,RENT,4.0,PERSONAL,A,15000,7.49,0,0.3,N,8,0.49992411423773947,0
29,62400,RENT,3.0,HOMEIMPROVEMENT,A,8000,6.62,0,0.13,N,9,0.1407011863090282,0
31,24000,RENT,0.0,PERSONAL,D,4400,15.62,1,0.18,N,6,0.5195177953349082,1
31,83000,MORTGAGE,11.0,MEDICAL,A,7500,10.99,0,0.09,N,10,0.41862055206078785,0
28,59004,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8000,7.37,1,0.14,N,10,0.14297676674327192,0
30,60000,OWN,7.0,DEBTCONSOLIDATION,D,6000,14.84,0,0.1,Y,5,0.5036133446413709,1
28,42000,RENT,5.0,PERSONAL,B,4800,12.42,0,0.11,N,9,0.4749913778036919,0
28,115000,RENT,0.0,HOMEIMPROVEMENT,A,2850,6.54,0,0.02,N,7,0.17287686117607523,0
34,69000,RENT,0.0,EDUCATION,D,12800,15.7,1,0.19,N,10,0.5000000000000006,1
30,40000,RENT,9.0,MEDICAL,D,9000,16.77,0,0.23,Y,9,0.5000000000000007,1
28,53000,RENT,0.0,PERSONAL,B,7000,9.88,0,0.13,N,6,0.32726757482358715,0
32,47900,RENT,2.0,EDUCATION,A,11000,7.51,0,0.23,N,7,0.17147791122103961,0
27,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15000,11.86,0,0.25,N,8,0.40341080623946557,0
30,60000,RENT,0.0,MEDICAL,A,8000,7.66,0,0.13,N,5,0.3541518159359462,0
31,40000,MORTGAGE,5.0,PERSONAL,A,14000,6.03,0,0.35,N,10,0.5243535630198407,1
35,45000,MORTGAGE,16.0,EDUCATION,C,6500,13.98,0,0.14,Y,10,0.5000000000000001,1
30,85000,RENT,5.0,PERSONAL,A,4200,5.99,0,0.05,N,10,0.1412908709914078,0
28,55000,MORTGAGE,7.0,PERSONAL,A,8000,10.99,0,0.15,N,9,0.41862055206078785,0
27,32000,RENT,1.0,PERSONAL,A,5800,7.49,0,0.18,N,7,0.15412328890719273,0
34,41600,MORTGAGE,16.0,DEBTCONSOLIDATION,A,17500,6.17,0,0.42,N,8,0.5738827263833792,1
29,95000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2400,13.72,0,0.03,N,8,0.5000000000000002,1
27,80000,MORTGAGE,5.0,VENTURE,C,35000,10.99,0,0.44,N,8,0.5945073002980512,1
29,36000,RENT,1.0,VENTURE,B,12000,12.21,1,0.33,N,10,0.5135127325773647,1
28,39000,RENT,3.0,PERSONAL,B,5000,10.25,0,0.13,N,7,0.3688104005440906,0
35,20000,RENT,1.0,MEDICAL,B,5500,12.69,0,0.28,N,9,0.48334581373470575,0
33,35000,MORTGAGE,2.0,EDUCATION,A,6000,5.42,0,0.17,N,10,0.16101461279712498,0
30,105000,OWN,14.0,HOMEIMPROVEMENT,B,15400,11.36,0,0.15,N,8,0.4322032450794441,0
30,49000,OWN,7.0,HOMEIMPROVEMENT,B,8500,12.18,0,0.17,N,10,0.4601590761797311,0
27,60000,RENT,11.0,PERSONAL,B,25000,10.99,1,0.42,N,9,0.5738827263833792,1
33,62000,RENT,4.0,EDUCATION,B,8000,11.48,0,0.13,N,5,0.42261948694105816,0
33,30000,RENT,2.0,MEDICAL,E,6000,19.42,1,0.2,Y,9,0.5000000000000004,1
29,32000,MORTGAGE,13.0,PERSONAL,A,8000,5.99,0,0.25,N,6,0.36640714796622553,0
27,90000,RENT,11.0,PERSONAL,B,16000,8.88,0,0.18,N,9,0.15412328890719273,0
32,19200,RENT,0.0,VENTURE,B,5000,9.99,1,0.26,N,6,0.4464950294531738,0
32,101000,RENT,0.0,DEBTCONSOLIDATION,D,15000,17.58,1,0.15,Y,5,0.6141450734279598,1
29,200000,RENT,14.0,PERSONAL,B,16000,12.69,0,0.08,N,7,0.4852305356338428,0
32,95200,MORTGAGE,15.0,EDUCATION,A,15000,5.99,0,0.16,N,7,0.14818045120735168,0
31,101000,RENT,3.0,DEBTCONSOLIDATION,A,20000,7.9,0,0.2,N,5,0.35590278440206147,0
31,80000,RENT,6.0,VENTURE,A,10000,10.99,0,0.13,N,9,0.41862055206078785,0
27,19498,RENT,3.0,HOMEIMPROVEMENT,A,9575,6.62,1,0.49,N,5,0.6796052209485103,1
32,31000,RENT,2.0,EDUCATION,D,7400,16.77,1,0.24,N,6,0.5261427176942216,1
28,68000,MORTGAGE,7.0,HOMEIMPROVEMENT,B,2500,11.71,0,0.04,N,8,0.44179394460566973,0
29,37500,RENT,7.0,PERSONAL,B,3300,10.37,0,0.09,N,5,0.37902195279434736,0
29,52000,RENT,9.0,VENTURE,A,10000,8.0,0,0.19,N,6,0.20648719902803755,0
27,90000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,15000,10.99,0,0.17,N,6,0.4142713697666846,0
32,84996,MORTGAGE,4.0,PERSONAL,A,9000,9.32,0,0.11,N,10,0.20678938539918085,0
34,90000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,24250,10.62,0,0.27,N,6,0.4712895721671204,0
32,32004,RENT,1.0,DEBTCONSOLIDATION,D,3400,10.99,1,0.11,N,7,0.41862055206078785,0
33,36500,MORTGAGE,1.0,VENTURE,B,10000,9.33,0,0.27,N,6,0.4712895721671204,0
34,26400,MORTGAGE,0.0,DEBTCONSOLIDATION,B,3600,9.88,0,0.14,N,5,0.3541518159359462,0
29,45000,RENT,0.0,MEDICAL,C,12000,12.99,0,0.27,N,8,0.4954730281062336,0
32,48000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5200,5.42,0,0.11,N,5,0.35672042417438704,0
27,40000,RENT,11.0,MEDICAL,A,20000,6.91,1,0.5,N,5,0.7075137714763005,1
31,65000,RENT,8.0,EDUCATION,B,7500,10.95,0,0.12,N,6,0.4164912693296958,0
30,84000,MORTGAGE,13.0,PERSONAL,B,12000,11.11,0,0.14,N,7,0.4246748340162783,0
33,25000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,3000,12.53,0,0.12,Y,6,0.4769253114920115,0
27,53004,MORTGAGE,10.0,DEBTCONSOLIDATION,B,5600,11.86,0,0.11,N,6,0.45032589973807896,0
27,66300,MORTGAGE,11.0,MEDICAL,D,21000,15.62,1,0.27,Y,10,0.5499443949150079,1
28,64049,MORTGAGE,7.0,PERSONAL,B,20000,12.69,0,0.31,N,8,0.5023776756198607,1
28,131040,MORTGAGE,0.0,MEDICAL,C,10000,13.35,0,0.08,Y,7,0.4999999999999997,0
27,35000,RENT,5.0,VENTURE,C,10000,13.48,0,0.29,Y,8,0.4999999999999999,0
27,235000,MORTGAGE,5.0,PERSONAL,C,28000,15.96,0,0.12,N,9,0.5000000000000001,1
28,33600,MORTGAGE,12.0,MEDICAL,A,3000,5.42,0,0.09,N,5,0.35672042417438704,0
28,145000,MORTGAGE,9.0,MEDICAL,B,25000,10.99,0,0.17,N,7,0.4142713697666846,0
28,50400,RENT,8.0,EDUCATION,D,18500,16.02,1,0.37,N,5,0.6228325439618625,1
27,40000,RENT,1.0,MEDICAL,C,7200,13.22,0,0.18,N,6,0.5000000000000003,1
31,75000,RENT,1.0,PERSONAL,C,10000,13.47,0,0.13,N,5,0.5000000000000002,1
32,103000,MORTGAGE,0.0,EDUCATION,E,33000,18.64,1,0.32,Y,10,0.8493047551949977,1
30,42564,RENT,3.0,MEDICAL,B,15000,10.75,1,0.35,N,6,0.5287733988239822,1
27,40000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,8000,14.72,0,0.2,N,7,0.5000000000000004,1
27,80000,MORTGAGE,1.0,EDUCATION,B,20000,11.36,0,0.25,N,8,0.383896296358366,0
27,45150,RENT,1.0,VENTURE,C,18000,13.16,1,0.4,N,7,0.5570095562222224,1
27,35000,RENT,1.0,VENTURE,B,8000,12.21,0,0.23,N,8,0.4425806805848872,0
30,24000,RENT,0.0,PERSONAL,B,5000,10.59,0,0.21,N,9,0.3818500177679316,0
27,112548,MORTGAGE,11.0,VENTURE,A,24000,10.99,0,0.21,N,5,0.39630209478765865,0
29,144000,MORTGAGE,13.0,VENTURE,A,16000,6.62,0,0.11,N,6,0.18867335308997638,0
27,63000,OWN,2.0,EDUCATION,A,9500,8.07,0,0.15,N,8,0.14547643485209066,0
29,50004,MORTGAGE,1.0,MEDICAL,C,1500,13.11,0,0.03,N,8,0.5000000000000002,1
28,50500,RENT,3.0,HOMEIMPROVEMENT,C,5200,12.53,0,0.1,N,8,0.4793732841312301,0
33,21600,RENT,3.0,PERSONAL,B,10000,12.53,1,0.46,N,7,0.6208477825501978,1
27,120000,MORTGAGE,2.0,EDUCATION,A,7000,7.14,0,0.06,N,7,0.13651749746543687,0
28,110000,MORTGAGE,12.0,MEDICAL,B,15000,10.0,0,0.14,N,6,0.34288607635768886,0
27,100000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,12000,6.03,0,0.12,N,7,0.1386686675053678,0
32,56784,OWN,3.0,MEDICAL,D,12000,14.96,0,0.21,Y,5,0.5113129259791991,1
27,48000,RENT,2.0,HOMEIMPROVEMENT,A,4000,6.03,1,0.08,N,6,0.18867335308997638,0
34,97356,RENT,12.0,HOMEIMPROVEMENT,C,20000,13.22,0,0.21,Y,7,0.49999999999999994,0
33,53000,RENT,1.0,MEDICAL,C,12000,12.84,0,0.23,Y,5,0.4831673245657362,0
35,64000,MORTGAGE,11.0,MEDICAL,A,14500,7.66,0,0.23,N,8,0.17147791122103961,0
31,89000,RENT,1.0,MEDICAL,B,10000,10.99,0,0.11,N,5,0.4031369860527136,0
31,106000,MORTGAGE,15.0,DEBTCONSOLIDATION,B,2400,9.63,0,0.02,N,5,0.3788294614648519,0
27,120000,MORTGAGE,3.0,PERSONAL,B,14000,11.99,0,0.12,N,7,0.45862580461688723,0
28,24000,RENT,0.0,EDUCATION,B,5000,11.86,0,0.21,N,8,0.4342417867551907,0
29,60000,MORTGAGE,13.0,MEDICAL,A,13500,7.51,0,0.23,N,5,0.37772678855004416,0
28,110000,MORTGAGE,1.0,MEDICAL,A,12000,8.94,0,0.11,N,7,0.1498477742938448,0
28,85000,RENT,8.0,EDUCATION,B,8000,11.71,0,0.09,N,6,0.44465328151887473,0
30,265000,MORTGAGE,3.0,HOMEIMPROVEMENT,D,24000,14.96,0,0.09,Y,7,0.5000000000000004,1
34,126000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9600,11.49,0,0.08,N,10,0.44108110930857397,0
33,86000,MORTGAGE,5.0,PERSONAL,D,15000,16.49,0,0.17,N,9,0.5,1
31,49000,RENT,6.0,PERSONAL,A,5600,6.03,0,0.11,N,6,0.18867335308997638,0
28,136092,MORTGAGE,2.0,VENTURE,C,8000,13.61,0,0.06,N,5,0.5000000000000002,1
28,66725,RENT,3.0,MEDICAL,D,9000,16.29,1,0.11,N,8,0.5000000000000004,1
28,33400,MORTGAGE,12.0,PERSONAL,A,16700,7.66,0,0.5,N,5,0.7075137714763005,1
30,70000,RENT,3.0,HOMEIMPROVEMENT,C,7200,10.99,0,0.1,Y,5,0.4031369860527136,0
33,100000,MORTGAGE,1.0,EDUCATION,B,25000,10.39,0,0.25,N,9,0.383896296358366,0
33,96000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,8000,13.72,0,0.08,N,5,0.5000000000000002,1
32,32000,RENT,1.0,DEBTCONSOLIDATION,E,2600,10.99,1,0.08,Y,9,0.41862055206078785,0
29,38004,RENT,2.0,EDUCATION,C,1500,12.53,1,0.04,N,8,0.47560781030713994,0
31,60000,MORTGAGE,9.0,MEDICAL,E,22000,16.63,1,0.37,N,6,0.6418350094791233,1
31,135000,MORTGAGE,12.0,EDUCATION,C,15000,13.85,0,0.11,Y,9,0.5000000000000001,1
29,28000,RENT,0.0,MEDICAL,C,10000,12.84,1,0.36,Y,7,0.530025920070533,1
35,37000,RENT,2.0,VENTURE,B,2000,11.26,0,0.05,N,8,0.43166147648210684,0
34,160000,MORTGAGE,14.0,HOMEIMPROVEMENT,C,25000,13.49,0,0.16,Y,5,0.5000000000000002,1
32,26400,RENT,0.0,VENTURE,A,8000,7.51,0,0.3,N,6,0.4999170501744201,0
30,130000,MORTGAGE,14.0,DEBTCONSOLIDATION,B,4000,10.99,0,0.03,N,8,0.40205024588293065,0
31,238000,MORTGAGE,14.0,DEBTCONSOLIDATION,D,12000,14.09,1,0.05,Y,10,0.5000000000000001,1
28,42240,OWN,2.0,PERSONAL,B,12000,11.86,0,0.28,N,6,0.4878139776791926,0
28,90000,MORTGAGE,7.0,PERSONAL,A,12000,8.32,0,0.13,N,9,0.1443844281235193,0
29,74000,MORTGAGE,8.0,EDUCATION,B,25000,11.49,0,0.34,N,6,0.5205856173211127,1
29,120000,RENT,1.0,MEDICAL,C,17500,12.87,0,0.15,N,5,0.48885079462532827,0
28,30000,MORTGAGE,4.0,PERSONAL,C,7500,11.78,0,0.25,N,9,0.39838628369916335,0
30,57000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4000,8.0,0,0.07,N,8,0.1418904985683848,0
32,227500,RENT,3.0,HOMEIMPROVEMENT,C,25000,12.53,0,0.11,N,10,0.47876571156866815,0
27,54000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,12000,16.49,1,0.22,N,10,0.5,1
32,78500,RENT,4.0,EDUCATION,B,15000,10.99,1,0.19,N,7,0.40686343529538704,0
34,77000,RENT,3.0,DEBTCONSOLIDATION,D,35000,18.25,1,0.45,Y,10,0.8333372022809887,1
34,84000,MORTGAGE,15.0,MEDICAL,B,9250,11.36,0,0.11,N,7,0.4361354376091049,0
28,66920,RENT,12.0,MEDICAL,C,5000,14.26,0,0.07,N,6,0.4999999999999999,0
30,71400,RENT,0.0,DEBTCONSOLIDATION,C,9600,12.61,0,0.13,Y,9,0.48143474511195183,0
35,39996,MORTGAGE,0.0,MEDICAL,D,15000,14.42,1,0.38,N,6,0.5453278044880429,1
31,60000,RENT,11.0,EDUCATION,B,15000,11.71,0,0.25,N,7,0.39413759770635515,0
29,50000,RENT,4.0,VENTURE,C,5050,12.73,0,0.1,Y,7,0.48673685547110995,0
30,200000,MORTGAGE,0.0,MEDICAL,A,10000,8.59,0,0.05,N,10,0.1466679939673053,0
29,27000,RENT,8.0,MEDICAL,A,5000,6.76,0,0.19,N,8,0.15733874807967535,0
31,78504,RENT,2.0,EDUCATION,C,10000,11.41,0,0.13,N,7,0.4371579291640733,0
27,24000,RENT,2.0,MEDICAL,A,1450,10.99,0,0.06,N,9,0.41862055206078785,0
33,32004,RENT,3.0,PERSONAL,A,4000,8.32,0,0.12,N,9,0.1443844281235193,0
27,20000,RENT,4.0,PERSONAL,C,3250,10.99,1,0.16,N,5,0.4031369860527136,0
27,120000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,8400,7.14,0,0.07,N,6,0.18867335308997638,0
30,30000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5100,7.9,0,0.17,N,5,0.3541518159359462,0
31,80000,MORTGAGE,0.0,PERSONAL,B,15000,10.95,0,0.19,N,10,0.4054084114288444,0
28,45000,RENT,4.0,MEDICAL,C,9000,14.65,0,0.2,N,6,0.5000000000000004,1
35,60000,RENT,0.0,HOMEIMPROVEMENT,C,4000,13.98,0,0.07,Y,7,0.5000000000000001,1
27,67000,MORTGAGE,1.0,VENTURE,A,4200,10.99,0,0.06,N,7,0.41862055206078785,0
33,160000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,22000,10.75,0,0.14,N,9,0.4052350935190492,0
29,76596,MORTGAGE,14.0,MEDICAL,C,17600,13.16,0,0.23,N,10,0.5000000000000002,1
30,50000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,10000,10.99,0,0.2,N,8,0.402089947113939,0
27,78000,OWN,4.0,MEDICAL,B,6000,12.18,0,0.08,N,5,0.45401415757565033,0
28,126000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,12000,11.71,0,0.1,N,8,0.4500452819946741,0
32,120000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6600,7.49,0,0.06,N,5,0.3541518159359462,0
27,45727,MORTGAGE,5.0,VENTURE,D,1000,16.29,0,0.02,N,5,0.60477978591948,1
27,120000,RENT,2.0,EDUCATION,B,11050,12.69,0,0.09,N,6,0.4835556321478255,0
28,44000,MORTGAGE,12.0,EDUCATION,B,8000,10.59,0,0.18,N,6,0.39513469241859606,0
29,260000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,20000,10.37,0,0.08,N,6,0.37902195279434736,0
27,69790,RENT,6.0,EDUCATION,B,18000,10.25,0,0.26,N,6,0.4464950294531738,0
29,60000,MORTGAGE,7.0,MEDICAL,A,8500,6.92,0,0.14,N,7,0.14297676674327192,0
33,21996,RENT,0.0,VENTURE,C,9250,12.87,1,0.42,Y,8,0.5738827263833792,1
29,50000,MORTGAGE,4.0,PERSONAL,B,21850,12.42,0,0.44,N,9,0.5945073002980512,1
33,49548,RENT,6.0,PERSONAL,C,2800,12.84,0,0.06,N,8,0.49099590322305037,0
29,56500,RENT,3.0,EDUCATION,B,7000,10.99,1,0.12,N,9,0.41862055206078785,0
30,148000,RENT,8.0,VENTURE,D,10000,13.55,0,0.07,N,9,0.4999999999999999,0
28,60000,MORTGAGE,5.0,PERSONAL,B,6000,10.99,0,0.1,N,9,0.41862055206078785,0
