person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ann_score,risk_score_tahap3,predicted_tahap3
41,26400,MORTGAGE,4.0,DEBTCONSOLIDATION,B,6000,12.21,1,0.23,N,16,0.19458407476141557,0.3975052410901471,0
44,26500,MORTGAGE,5.0,DEBTCONSOLIDATION,A,6200,6.03,0,0.23,N,16,0.06359758389766765,0.19751054852320665,0
45,26748,OWN,8.0,MEDICAL,A,4000,7.88,0,0.15,N,12,0.039937430251199176,0.16888143351727686,0
36,26880,OWN,0.0,MEDICAL,A,4500,7.66,0,0.17,N,11,0.047482665426851145,0.1522270554785322,0
36,16800,RENT,2.0,PERSONAL,C,1200,13.06,0,0.07,N,15,0.1436644120086599,0.5,1
39,18300,RENT,0.0,DEBTCONSOLIDATION,D,1200,14.74,1,0.07,Y,11,0.22944900330640203,0.5000000000000006,1
36,29000,RENT,9.0,MEDICAL,B,1200,12.42,0,0.04,N,15,0.11518070706904796,0.5,1
36,27000,OWN,4.0,HOMEIMPROVEMENT,A,6000,7.14,0,0.22,N,15,0.06019975809974724,0.5,1
41,57000,RENT,3.0,PERSONAL,D,1200,15.99,0,0.02,Y,12,0.35465691498617424,0.5000000000000004,1
37,85000,RENT,21.0,VENTURE,A,1200,8.9,0,0.01,N,13,0.031725765696577576,0.39089441217826615,0
45,27012,MORTGAGE,20.0,PERSONAL,A,6000,5.99,1,0.22,N,13,0.06708864289165989,0.18816303869402726,0
40,27040,MORTGAGE,7.0,EDUCATION,B,6925,9.99,0,0.26,N,15,0.14833699889706253,0.5,1
39,27040,MORTGAGE,0.0,HOMEIMPROVEMENT,A,4800,8.59,0,0.18,N,17,0.05400855185362601,0.19146912819526613,0
38,37500,RENT,0.0,VENTURE,A,1375,6.91,0,0.04,N,11,0.02413383073690162,0.15634614555927895,0
38,27500,MORTGAGE,5.0,MEDICAL,C,4700,13.92,0,0.17,N,13,0.25124253683223907,0.4999999999999995,0
37,26400,RENT,5.0,EDUCATION,A,1500,6.91,0,0.06,N,17,0.01726699362090979,0.19146912819526613,0
41,27340,RENT,7.0,DEBTCONSOLIDATION,C,1500,12.99,0,0.05,Y,15,0.1378968646063247,0.5,1
48,29004,RENT,6.0,MEDICAL,A,1500,7.51,0,0.05,N,15,0.021469629099117985,0.5,1
42,30132,RENT,4.0,VENTURE,C,1500,12.98,0,0.05,Y,14,0.13624162957149946,0.5,1
40,30996,RENT,2.0,MEDICAL,C,1500,13.72,1,0.05,Y,14,0.17069977676869025,0.5,1
50,29000,RENT,1.0,PERSONAL,B,1500,10.39,1,0.05,N,15,0.05753392552664395,0.5,1
42,35004,RENT,12.0,MEDICAL,A,1500,7.37,0,0.04,N,12,0.025557263313396476,0.16888143351727686,0
41,35400,RENT,11.0,VENTURE,C,1500,12.87,0,0.04,Y,14,0.13154032528203102,0.5,1
43,28000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,6250,10.99,1,0.22,Y,13,0.11815579654288931,0.39089441217826615,0
41,32004,RENT,2.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.05,N,17,0.2500958342553343,0.19146912819526613,0
48,33500,RENT,1.0,HOMEIMPROVEMENT,D,1500,14.74,1,0.04,N,11,0.22950500603788776,0.5000000000000007,1
36,28000,MORTGAGE,1.0,VENTURE,D,3075,15.62,1,0.11,Y,12,0.35031543563339707,0.49999999999999983,0
39,39000,RENT,7.0,DEBTCONSOLIDATION,B,1500,10.36,1,0.04,N,16,0.058395546551204935,0.19751054852320665,0
40,49788,RENT,1.0,DEBTCONSOLIDATION,A,1500,9.32,0,0.03,N,16,0.03947279857726599,0.19751054852320665,0
45,52000,RENT,0.0,MEDICAL,A,1500,8.94,0,0.03,N,13,0.03220797340314446,0.39089441217826615,0
44,28000,OWN,0.0,VENTURE,A,3500,8.94,0,0.13,N,12,0.03578706565232256,0.3409931315650905,0
48,28000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,7500,7.74,0,0.27,N,16,0.11014839796795801,0.19751054852320665,0
41,55000,RENT,3.0,VENTURE,A,1500,5.99,0,0.03,N,15,0.017192603531778185,0.5,1
41,63000,RENT,1.0,PERSONAL,A,1500,8.0,0,0.02,N,17,0.02459574430125938,0.19146912819526613,0
45,74600,RENT,2.0,MEDICAL,C,1500,13.61,0,0.02,N,13,0.16334187270496808,0.4999999999999995,0
38,80000,RENT,0.0,EDUCATION,B,1500,11.49,0,0.02,N,16,0.08588327849885961,0.19751054852320665,0
36,89004,RENT,2.0,PERSONAL,B,1500,11.36,0,0.02,N,14,0.07836987031237704,0.5,1
40,90000,RENT,1.0,EDUCATION,C,1500,14.27,0,0.02,Y,14,0.20008504561827695,0.5,1
37,28500,MORTGAGE,6.0,EDUCATION,A,1800,6.76,0,0.06,N,12,0.023777663032925833,0.16888143351727686,0
42,14000,RENT,0.0,EDUCATION,C,1700,13.16,0,0.12,Y,13,0.15381078470820073,0.4999999999999995,0
44,27000,RENT,5.0,EDUCATION,A,1700,6.99,0,0.06,N,15,0.02059753461119139,0.5,1
39,28650,MORTGAGE,1.0,MEDICAL,B,8000,10.37,0,0.28,N,14,0.22416774098082684,0.5,1
37,44000,RENT,0.0,PERSONAL,B,1700,10.59,1,0.04,N,17,0.06438275571514143,0.19146912819526613,0
40,19200,RENT,2.0,VENTURE,B,1800,11.99,0,0.09,N,13,0.09835037432069257,0.48963264069058393,0
37,27000,RENT,0.0,MEDICAL,B,1800,11.36,0,0.07,N,11,0.07329637685091443,0.46081577600519824,0
36,45000,RENT,3.0,DEBTCONSOLIDATION,C,1800,14.27,0,0.04,Y,15,0.2020689362557434,0.5,1
36,28800,OWN,0.0,HOMEIMPROVEMENT,B,5375,11.11,0,0.19,N,13,0.09510331628795236,0.39089441217826615,0
39,44000,RENT,11.0,MEDICAL,D,1800,14.91,1,0.04,N,17,0.2580468494628706,0.19146912819526613,0
37,28800,MORTGAGE,3.0,VENTURE,A,4000,6.54,0,0.14,N,17,0.029385979896795526,0.19146912819526613,0
37,50400,RENT,9.0,VENTURE,A,1800,8.9,0,0.04,N,11,0.03563374182688747,0.3014096092597863,0
37,51000,RENT,5.0,DEBTCONSOLIDATION,A,1800,7.51,0,0.04,N,14,0.023511151664347692,0.5,1
49,28800,MORTGAGE,5.0,MEDICAL,A,12000,10.99,0,0.42,N,16,0.744030826050122,0.5,1
36,156326,RENT,10.0,HOMEIMPROVEMENT,A,1800,8.0,0,0.01,N,16,0.023709612955129706,0.19751054852320665,0
43,11340,RENT,4.0,EDUCATION,C,1950,10.99,1,0.17,N,11,0.07310277678609482,0.44122762913659436,0
42,40000,RENT,6.0,DEBTCONSOLIDATION,B,1950,11.86,0,0.05,N,17,0.10157186747391701,0.19146912819526613,0
36,90000,RENT,6.0,DEBTCONSOLIDATION,B,1950,12.42,0,0.02,N,15,0.11498186632481851,0.5,1
37,29000,MORTGAGE,8.0,DEBTCONSOLIDATION,B,7750,10.99,0,0.27,N,16,0.2397426023734784,0.3975052410901471,0
48,15000,RENT,4.0,DEBTCONSOLIDATION,C,2000,12.84,0,0.13,Y,14,0.14621757038355024,0.5,1
47,18000,RENT,4.0,EDUCATION,A,2000,7.29,0,0.11,N,11,0.03242633228385116,0.1522270554785322,0
39,18996,RENT,5.0,EDUCATION,A,2000,7.88,0,0.11,N,12,0.03176852611414484,0.16888143351727686,0
45,19200,RENT,0.0,VENTURE,A,2000,8.49,0,0.1,N,12,0.03349017584580696,0.26387254034604213,0
48,19632,RENT,19.0,PERSONAL,C,2000,13.47,0,0.1,Y,12,0.1569903665868903,0.49999999999999983,0
43,29004,OWN,3.0,MEDICAL,A,5000,7.88,0,0.17,N,11,0.0476080145107789,0.1522270554785322,0
42,20400,RENT,4.0,PERSONAL,F,2000,20.99,0,0.1,Y,13,0.6507783939704705,0.4999999999999995,0
46,29004,MORTGAGE,4.0,PERSONAL,B,10000,11.58,0,0.34,N,11,0.5739668983492805,0.5000000000000001,1
39,24000,RENT,0.0,MEDICAL,B,2000,10.99,0,0.08,N,11,0.06436313049504934,0.44122762913659436,0
39,29280,OWN,0.0,VENTURE,A,1800,7.37,0,0.06,N,11,0.02761932023468458,0.1522270554785322,0
41,24000,RENT,24.0,PERSONAL,A,2000,7.75,1,0.08,N,17,0.023854592587986646,0.19146912819526613,0
36,29500,OWN,4.0,VENTURE,B,1250,11.83,0,0.04,N,15,0.09525363491554055,0.5,1
44,25209,RENT,6.0,MEDICAL,C,2000,10.99,0,0.08,Y,13,0.06839680948337203,0.39089441217826615,0
37,26500,RENT,11.0,EDUCATION,C,2000,13.16,0,0.08,Y,16,0.15765223542229886,0.19751054852320665,0
39,28500,RENT,1.0,VENTURE,B,2000,10.99,0,0.07,N,14,0.07017031945594067,0.5,1
39,29894,OWN,23.0,HOMEIMPROVEMENT,B,8000,9.63,0,0.27,N,17,0.17711537974896382,0.3934267489460244,0
48,30000,MORTGAGE,21.0,HOMEIMPROVEMENT,B,2100,12.42,0,0.07,N,14,0.11442176762651163,0.5,1
44,102000,RENT,9.0,MEDICAL,A,15000,8.94,0,0.15,N,12,0.038145501885586186,0.3409931315650905,0
46,102000,RENT,0.0,PERSONAL,C,15000,13.22,0,0.15,Y,17,0.2021505845788947,0.19146912819526613,0
44,108000,RENT,2.0,MEDICAL,C,15000,13.57,0,0.14,N,12,0.19386701267696124,0.49999999999999983,0
37,30000,OWN,13.0,EDUCATION,D,4800,16.29,0,0.16,N,11,0.4796578672858713,0.5000000000000003,1
36,120000,RENT,4.0,HOMEIMPROVEMENT,C,15000,12.99,0,0.13,Y,15,0.15940891051446007,0.5,1
36,122000,RENT,2.0,HOMEIMPROVEMENT,A,15000,10.99,0,0.12,N,17,0.08679776386219652,0.19146912819526613,0
38,225000,RENT,16.0,EDUCATION,D,15000,15.62,0,0.07,N,17,0.32740316999078006,0.32224491525106724,0
37,528000,RENT,4.0,VENTURE,D,15000,10.99,0,0.03,N,12,0.06480489762998937,0.42116094068508,0
37,63000,RENT,1.0,DEBTCONSOLIDATION,A,14900,9.63,0,0.24,N,13,0.09391770985780414,0.39089441217826615,0
37,48000,RENT,0.0,DEBTCONSOLIDATION,B,14725,10.99,1,0.31,N,11,0.36995749220657775,0.5000000000000006,1
36,30123,RENT,5.0,MEDICAL,C,2000,14.26,0,0.07,Y,12,0.19698071834125022,0.49999999999999983,0
41,32496,RENT,4.0,EDUCATION,B,2000,10.99,1,0.06,N,12,0.0657287876246765,0.42116094068508,0
48,32500,RENT,0.0,VENTURE,D,2000,17.27,1,0.06,N,16,0.511478008574255,0.3975052410901471,0
38,33000,RENT,2.0,VENTURE,D,2000,16.89,1,0.06,N,14,0.4695545074289855,0.5,1
45,30000,MORTGAGE,5.0,MEDICAL,C,1000,15.23,0,0.03,Y,11,0.2793591288358854,0.5000000000000001,1
43,60000,RENT,5.0,DEBTCONSOLIDATION,B,2000,12.53,0,0.03,N,17,0.12217275981012424,0.19146912819526613,0
44,65000,RENT,16.0,MEDICAL,A,2000,7.9,0,0.03,N,14,0.02419625633063406,0.5,1
43,69000,RENT,0.0,DEBTCONSOLIDATION,A,2000,8.9,0,0.03,N,17,0.03477468947852701,0.19146912819526613,0
37,30000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,8000,10.99,0,0.27,N,17,0.24797653329266856,0.3934267489460244,0
43,85000,RENT,2.0,PERSONAL,A,2000,6.62,0,0.02,N,14,0.019751392926941586,0.5,1
36,372000,RENT,4.0,DEBTCONSOLIDATION,E,2000,10.99,1,0.01,Y,14,0.06821965154258701,0.5,1
40,30000,OWN,4.0,HOMEIMPROVEMENT,C,5000,13.43,0,0.17,Y,11,0.20018820642462393,0.5000000000000006,1
38,34800,RENT,1.0,DEBTCONSOLIDATION,C,2100,14.72,0,0.06,N,13,0.2261141587057036,0.4999999999999995,0
38,9732,RENT,9.0,EDUCATION,A,2200,9.63,1,0.23,N,17,0.0988488193896147,0.3934267489460244,0
39,34000,RENT,1.0,HOMEIMPROVEMENT,D,14000,17.58,1,0.41,N,16,0.8973042347640072,0.6024947589098539,1
38,30000,RENT,2.0,DEBTCONSOLIDATION,C,2200,10.99,0,0.07,Y,11,0.06405980069098735,0.44122762913659436,0
36,54000,RENT,2.0,HOMEIMPROVEMENT,C,2225,10.59,1,0.04,N,14,0.05977355263129084,0.5,1
39,30000,RENT,3.0,DEBTCONSOLIDATION,C,2300,14.79,0,0.08,Y,15,0.24722547728414548,0.5,1
46,30000,MORTGAGE,13.0,VENTURE,A,3050,7.88,0,0.1,N,14,0.025745395586656113,0.5,1
38,22000,RENT,2.0,DEBTCONSOLIDATION,C,2350,14.17,0,0.11,Y,16,0.2322994754286343,0.19751054852320665,0
37,40080,RENT,7.0,MEDICAL,A,2350,7.88,0,0.06,N,12,0.029826455008648313,0.16888143351727686,0
36,13440,RENT,2.0,EDUCATION,D,2400,17.49,1,0.18,Y,11,0.564285214535594,0.5000000000000004,1
37,14000,RENT,0.0,DEBTCONSOLIDATION,B,2400,10.99,1,0.17,N,11,0.07310277678609482,0.44122762913659436,0
49,15000,RENT,6.0,EDUCATION,B,2400,9.91,1,0.16,N,17,0.06467927071854697,0.19146912819526613,0
39,30000,MORTGAGE,14.0,MEDICAL,D,7200,14.96,1,0.24,Y,11,0.4395503684808873,0.49999999999999994,0
36,21996,RENT,3.0,PERSONAL,D,2400,14.11,0,0.11,N,11,0.20690133613368605,0.5000000000000006,1
37,24500,RENT,0.0,PERSONAL,B,2400,11.71,0,0.1,N,11,0.0843095417900904,0.48052990649276167,0
39,32280,RENT,22.0,PERSONAL,B,2400,8.88,0,0.07,N,17,0.03633439040885308,0.19146912819526613,0
47,30000,OWN,1.0,EDUCATION,C,8000,10.99,0,0.27,N,17,0.24797653329266856,0.3934267489460244,0
40,35000,RENT,17.0,EDUCATION,A,2400,10.99,0,0.07,N,16,0.07496637340711869,0.19751054852320665,0
36,32000,RENT,2.0,MEDICAL,E,2400,18.79,1,0.07,N,14,0.6183985779828027,0.5,1
36,38568,RENT,7.0,PERSONAL,E,2400,18.39,0,0.06,Y,12,0.599733792174288,0.49999999999999983,0
37,45000,RENT,2.0,VENTURE,B,2400,9.91,0,0.05,N,16,0.04968091454689969,0.19751054852320665,0
36,57110,RENT,5.0,EDUCATION,B,2400,10.0,0,0.04,N,15,0.04956654655093413,0.5,1
36,60000,RENT,2.0,PERSONAL,A,2400,5.79,0,0.04,N,17,0.014742919179574538,0.19146912819526613,0
37,100000,RENT,0.0,DEBTCONSOLIDATION,B,2400,9.99,0,0.02,N,16,0.050447686671661586,0.19751054852320665,0
38,30000,MORTGAGE,8.0,PERSONAL,C,10000,11.22,0,0.33,Y,17,0.5586565042153323,0.3934267489460244,0
44,30160,MORTGAGE,4.0,PERSONAL,C,7500,10.99,0,0.25,N,16,0.17426132252553894,0.3975052410901471,0
37,30480,OWN,1.0,MEDICAL,B,1200,11.99,0,0.04,N,15,0.10033052218894899,0.5,1
44,100000,RENT,5.0,EDUCATION,A,13500,8.9,0,0.14,N,17,0.04421807189408525,0.19146912819526613,0
39,201000,RENT,6.0,VENTURE,B,13500,11.49,0,0.07,N,14,0.08404195072768539,0.5,1
36,33481,RENT,9.0,MEDICAL,E,13475,15.68,1,0.4,Y,15,0.8457293267361504,0.5,1
39,62692,RENT,9.0,VENTURE,B,13200,9.88,0,0.21,N,11,0.07031650792031317,0.37767346500735965,0
42,31000,MORTGAGE,5.0,VENTURE,B,7200,11.99,0,0.23,N,17,0.19217585060196915,0.3934267489460244,0
40,63000,RENT,2.0,HOMEIMPROVEMENT,B,13050,11.48,0,0.21,N,15,0.13337724222780478,0.5,1
42,36000,RENT,8.0,MEDICAL,C,13000,12.73,1,0.36,Y,16,0.7171088111819414,0.5,1
42,38400,RENT,4.0,MEDICAL,B,13000,10.99,1,0.34,N,11,0.5280528085822631,0.5000000000000001,1
38,31200,MORTGAGE,6.0,VENTURE,C,5850,13.49,0,0.19,Y,11,0.216693371776271,0.5000000000000008,1
37,31200,MORTGAGE,5.0,EDUCATION,B,3000,9.99,0,0.1,N,16,0.05610913256800132,0.19751054852320665,0
45,22178,RENT,3.0,VENTURE,A,2500,5.99,0,0.11,N,11,0.029653821826825685,0.16224627976419764,0
42,26568,RENT,6.0,PERSONAL,B,2500,10.37,0,0.09,N,14,0.05644954754823983,0.5,1
36,31000,RENT,2.0,EDUCATION,A,2500,8.9,0,0.08,N,13,0.03200701739972684,0.39089441217826615,0
42,32004,RENT,1.0,DEBTCONSOLIDATION,A,2500,7.49,1,0.08,N,17,0.02151217327984444,0.19146912819526613,0
36,36000,RENT,3.0,EDUCATION,B,2500,9.76,0,0.07,N,15,0.045989563344575386,0.5,1
36,32000,MORTGAGE,7.0,EDUCATION,B,5300,10.65,0,0.17,N,13,0.07000357559568395,0.39089441217826615,0
41,32000,MORTGAGE,2.0,PERSONAL,C,6000,10.99,0,0.19,N,12,0.0863140544636677,0.42116094068508,0
47,48000,RENT,14.0,MEDICAL,C,2500,14.65,0,0.05,Y,17,0.24380937427468288,0.19146912819526613,0
37,48000,RENT,0.0,PERSONAL,B,2500,9.62,0,0.05,N,12,0.04045673995896418,0.3758435518385164,0
36,32000,MORTGAGE,6.0,DEBTCONSOLIDATION,B,12000,10.37,0,0.38,N,11,0.6295066369021769,0.5683668906661529,1
36,32000,MORTGAGE,9.0,EDUCATION,B,5000,8.88,0,0.16,N,13,0.03939201060616906,0.39089441217826615,0
39,59000,RENT,0.0,PERSONAL,F,2500,18.78,1,0.04,N,13,0.6163213689067706,0.4999999999999995,0
36,60072,RENT,14.0,HOMEIMPROVEMENT,B,2500,11.49,1,0.04,N,16,0.0860366903178128,0.19751054852320665,0
39,68000,RENT,0.0,HOMEIMPROVEMENT,A,2500,7.88,0,0.04,N,12,0.0284462591266147,0.16888143351727686,0
47,72000,RENT,5.0,VENTURE,D,2500,15.05,0,0.03,N,11,0.2610521079237148,0.5000000000000001,1
38,80000,RENT,9.0,PERSONAL,B,2500,10.99,0,0.03,N,13,0.06680594200167918,0.39089441217826615,0
44,117300,RENT,3.0,MEDICAL,A,2500,7.29,1,0.02,N,11,0.024662275026546557,0.17664243101859375,0
40,24000,RENT,2.0,MEDICAL,A,2800,7.88,0,0.12,N,14,0.02736062982651466,0.5,1
41,19200,RENT,2.0,MEDICAL,D,2950,16.49,1,0.15,Y,12,0.4968827379582007,0.49999999999999983,0
36,10800,RENT,0.0,VENTURE,E,3000,16.77,1,0.28,N,11,0.6481363076208465,0.5630720488277545,1
48,32304,MORTGAGE,22.0,MEDICAL,B,15000,9.63,0,0.46,N,17,0.7639500399682877,0.4999999999999997,0
37,14400,RENT,4.0,VENTURE,C,3000,13.61,1,0.21,N,17,0.28922989518887093,0.19146912819526613,0
37,32400,OWN,0.0,HOMEIMPROVEMENT,D,8000,15.99,0,0.25,N,11,0.5167376653579284,0.5285644934953602,1
37,17520,RENT,1.0,VENTURE,A,3000,10.99,1,0.17,N,16,0.09163746958911376,0.19751054852320665,0
36,32400,MORTGAGE,20.0,PERSONAL,D,6600,13.24,0,0.2,Y,11,0.2054021662184821,0.5000000000000003,1
38,18000,RENT,4.0,EDUCATION,C,3000,13.23,1,0.17,Y,14,0.20687707234557043,0.5,1
36,32642,MORTGAGE,18.0,DEBTCONSOLIDATION,B,8500,11.49,0,0.26,N,12,0.20179508418385098,0.45585967676441497,0
41,21000,RENT,0.0,MEDICAL,B,3000,10.99,0,0.14,N,15,0.0824572026555696,0.5,1
40,21600,RENT,2.0,HOMEIMPROVEMENT,D,3000,14.09,1,0.14,Y,13,0.24062597906411182,0.4999999999999995,0
37,21600,RENT,7.0,MEDICAL,B,3000,12.18,0,0.14,N,16,0.12869863257052624,0.19751054852320665,0
47,30000,RENT,6.0,PERSONAL,C,3000,12.23,0,0.1,Y,16,0.12117730179460301,0.19751054852320665,0
36,30000,RENT,14.0,MEDICAL,B,3000,10.38,0,0.1,N,11,0.05216436880599331,0.41206339412560694,0
37,30000,RENT,6.0,MEDICAL,C,3000,11.03,0,0.1,N,13,0.07005460122953018,0.39089441217826615,0
36,31200,RENT,9.0,PERSONAL,B,3000,12.42,0,0.1,N,12,0.11153746742511085,0.49999999999999983,0
42,32000,RENT,7.0,MEDICAL,A,3000,6.99,0,0.09,N,12,0.027150392946680393,0.16888143351727686,0
47,30000,RENT,2.0,HOMEIMPROVEMENT,C,3000,12.99,1,0.1,N,11,0.1318265800623576,0.5000000000000006,1
41,37000,RENT,2.0,MEDICAL,B,3000,10.99,0,0.08,N,16,0.07649917616482789,0.19751054852320665,0
40,33000,MORTGAGE,2.0,MEDICAL,B,1000,10.99,0,0.03,N,16,0.07284080080926501,0.19751054852320665,0
39,38500,RENT,0.0,MEDICAL,B,3000,10.99,0,0.08,N,16,0.07649917616482789,0.19751054852320665,0
37,40000,RENT,1.0,VENTURE,B,3000,11.71,0,0.07,N,15,0.0918420418894581,0.5,1
42,38000,RENT,3.0,MEDICAL,E,3000,17.56,1,0.08,N,15,0.5459887384307134,0.5,1
43,46000,RENT,5.0,VENTURE,B,3000,11.71,0,0.07,N,17,0.10043276111705171,0.19146912819526613,0
38,47000,RENT,2.0,VENTURE,A,3000,10.99,0,0.06,N,11,0.06375780300258396,0.44122762913659436,0
39,47004,RENT,12.0,MEDICAL,B,3000,11.49,0,0.06,N,13,0.0811923774399538,0.4067320696311298,0
47,33600,MORTGAGE,12.0,PERSONAL,A,10000,5.42,0,0.3,N,12,0.18122436800427041,0.5,1
37,48000,RENT,8.0,EDUCATION,A,3000,6.99,0,0.06,N,14,0.02276571790683429,0.5,1
38,49000,RENT,4.0,DEBTCONSOLIDATION,A,3000,7.51,0,0.06,N,13,0.026561590367339107,0.18816303869402726,0
36,50000,RENT,3.0,VENTURE,B,3000,11.26,0,0.06,N,11,0.07035460370651678,0.45539990270087327,0
37,50000,RENT,1.0,VENTURE,B,3000,11.58,0,0.06,N,14,0.08639040894642512,0.5,1
42,33600,MORTGAGE,11.0,VENTURE,C,5000,10.99,0,0.15,N,11,0.06652415475055935,0.44122762913659436,0
36,48686,RENT,21.0,VENTURE,D,12000,13.99,0,0.25,N,11,0.35359927739049657,0.5000000000000006,1
47,33888,MORTGAGE,5.0,PERSONAL,A,7000,7.49,0,0.21,N,13,0.06175615741249256,0.18816303869402726,0
39,50000,RENT,8.0,PERSONAL,B,12000,11.71,0,0.24,N,15,0.17911278014912616,0.5,1
36,34000,MORTGAGE,2.0,VENTURE,B,5000,10.65,0,0.15,N,11,0.05873236280803928,0.4244697785061489,0
45,50400,RENT,2.0,HOMEIMPROVEMENT,C,12000,12.87,0,0.24,Y,13,0.2375811196498318,0.4999999999999995,0
40,51500,RENT,1.0,VENTURE,B,12000,12.53,0,0.23,N,15,0.20411799846187614,0.5,1
47,52000,RENT,5.0,EDUCATION,B,12000,11.99,0,0.23,N,14,0.17048064504589674,0.5,1
40,53000,RENT,2.0,HOMEIMPROVEMENT,A,12000,7.88,0,0.23,N,11,0.07799126908096125,0.3284845240176562,0
40,54000,RENT,7.0,PERSONAL,B,12000,10.62,0,0.22,N,14,0.10985922663581398,0.5,1
45,55000,RENT,17.0,VENTURE,B,12000,9.91,0,0.22,N,12,0.07958917086205101,0.3758435518385164,0
43,34000,MORTGAGE,4.0,HOMEIMPROVEMENT,A,9800,10.99,0,0.29,N,17,0.3347134783814887,0.3934267489460244,0
39,49000,RENT,2.0,DEBTCONSOLIDATION,D,12000,14.59,1,0.24,N,14,0.41777012213222064,0.5,1
41,55000,RENT,9.0,DEBTCONSOLIDATION,B,12000,12.53,0,0.22,N,15,0.19730953367330206,0.5,1
39,34000,MORTGAGE,1.0,VENTURE,B,5200,9.76,0,0.15,N,16,0.057345229075196374,0.19751054852320665,0
37,55200,RENT,9.0,MEDICAL,B,12000,11.71,0,0.22,N,15,0.15415653464447962,0.5,1
46,56500,RENT,4.0,HOMEIMPROVEMENT,B,12000,10.37,0,0.21,N,14,0.09224462216062694,0.5,1
40,34560,MORTGAGE,3.0,MEDICAL,B,10000,10.99,0,0.29,N,12,0.28695239181496834,0.475002012097713,0
40,53000,RENT,2.0,MEDICAL,A,3000,9.32,0,0.06,N,15,0.03881802155713482,0.5,1
43,54000,RENT,0.0,DEBTCONSOLIDATION,A,3000,8.94,0,0.06,N,14,0.032598341767636506,0.5,1
37,49000,RENT,2.0,DEBTCONSOLIDATION,C,3000,10.99,1,0.06,Y,14,0.06984166451902635,0.5,1
38,34800,MORTGAGE,2.0,PERSONAL,A,6250,7.49,0,0.18,N,16,0.042261968744927936,0.19751054852320665,0
37,55000,RENT,4.0,PERSONAL,B,3000,10.99,0,0.05,N,14,0.06951443381523542,0.5,1
39,55000,RENT,0.0,MEDICAL,B,3000,10.2,0,0.05,N,15,0.053637089646579095,0.5,1
40,57000,RENT,1.0,EDUCATION,B,3000,10.0,0,0.05,N,14,0.04828674098334118,0.5,1
42,58752,RENT,8.0,MEDICAL,B,3000,10.01,0,0.05,N,16,0.0515590071175467,0.19751054852320665,0
40,54000,RENT,5.0,EDUCATION,D,3000,16.89,1,0.06,N,15,0.4614209018046625,0.5,1
36,35000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,12000,8.9,0,0.34,N,17,0.4081787321227636,0.3934267489460244,0
37,60000,RENT,0.0,DEBTCONSOLIDATION,C,3000,12.53,0,0.05,Y,11,0.11007919803415239,0.5000000000000006,1
40,35000,MORTGAGE,6.0,VENTURE,B,5600,10.65,0,0.16,N,13,0.06833158046703869,0.39089441217826615,0
36,62000,RENT,13.0,EDUCATION,A,3000,8.9,0,0.05,N,12,0.033111012033920896,0.3363655992539554,0
40,64200,RENT,2.0,EDUCATION,A,3000,7.74,0,0.05,N,13,0.02680676933758067,0.18816303869402726,0
37,64680,RENT,10.0,DEBTCONSOLIDATION,B,3000,12.53,0,0.05,N,14,0.11828899191954145,0.5,1
50,65000,RENT,0.0,VENTURE,B,3000,10.99,0,0.05,N,14,0.06951443381523542,0.5,1
36,35000,MORTGAGE,4.0,HOMEIMPROVEMENT,D,7500,16.29,0,0.21,N,16,0.5228319164470211,0.3975052410901471,0
38,35000,MORTGAGE,6.0,VENTURE,A,4800,7.51,0,0.14,N,14,0.032522932618766785,0.5,1
40,69996,RENT,6.0,MEDICAL,B,3000,10.75,0,0.04,N,15,0.06534663929734016,0.5,1
36,29000,MORTGAGE,5.0,EDUCATION,A,4000,8.49,1,0.14,N,13,0.033583610485554694,0.3552521053080065,0
40,74500,RENT,2.0,MEDICAL,C,3000,14.27,0,0.04,N,15,0.2020689362557434,0.5,1
44,79272,RENT,0.0,HOMEIMPROVEMENT,A,3000,5.79,0,0.04,N,11,0.020269025318466638,0.18463510406088027,0
41,85000,RENT,5.0,PERSONAL,C,3000,13.49,0,0.04,N,17,0.16945115437842953,0.19146912819526613,0
37,88000,RENT,11.0,PERSONAL,A,3000,7.4,0,0.03,N,15,0.02085451410908288,0.5,1
39,94000,RENT,1.0,EDUCATION,B,3000,10.99,0,0.03,N,16,0.07284080080926501,0.19751054852320665,0
39,97000,RENT,15.0,PERSONAL,B,3000,9.25,0,0.03,N,17,0.03967019290958446,0.19146912819526613,0
38,35000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,13075,7.29,0,0.37,N,16,0.4636680504026716,0.3975052410901471,0
40,35000,MORTGAGE,3.0,EDUCATION,B,4000,10.37,0,0.11,N,17,0.0686152165014909,0.19146912819526613,0
41,35000,MORTGAGE,18.0,DEBTCONSOLIDATION,C,1500,13.06,0,0.04,N,12,0.1352540636756067,0.49999999999999983,0
39,360000,RENT,1.0,PERSONAL,B,3000,11.48,0,0.01,N,12,0.07670676075422286,0.40656316327615405,0
